index,CH2_Voltage(mV)
7253,4720.00
7254,4720.00
7255,4800.00
7256,4800.00
7257,0.00
7258,0.00
7259,80.00
7260,4800.00
7261,4800.00
7262,4800.00
7263,4800.00
7264,4800.00
7265,4800.00
7266,4800.00
7267,4720.00
7268,4800.00
7269,80.00
7270,160.00
7271,4800.00
7272,4800.00
7273,4800.00
7274,4800.00
7275,0.00
7276,80.00
7277,80.00
7278,4800.00
7279,4800.00
7280,4720.00
7281,4800.00
7282,4800.00
7283,4800.00
7284,160.00
7285,0.00
7286,4800.00
7287,4800.00
7288,4800.00
7289,4720.00
7290,4720.00
7291,4640.00
7292,4640.00
7293,4720.00
7294,4720.00
7295,4720.00
7296,4800.00
7297,4800.00
7298,4800.00
7299,4640.00
7300,4720.00
7301,4720.00
7302,4720.00
7303,0.00
7304,0.00
7305,4880.00
7306,4880.00
7307,4800.00
7308,4720.00
7309,4800.00
7310,80.00
7311,80.00
7312,4880.00
7313,4800.00
7314,4800.00
7315,4800.00
7316,4800.00
7317,4800.00
7318,4800.00
7319,4800.00
7320,4880.00
7321,4800.00
7322,4720.00
7323,4720.00
7324,4720.00
7325,4720.00
7326,4800.00
7327,4800.00
7328,4720.00
7329,4720.00
7330,4720.00
7331,4800.00
7332,4800.00
7333,4800.00
7334,4720.00
7335,0.00
7336,0.00
7337,4800.00
7338,4800.00
7339,4640.00
7340,4800.00
7341,4800.00
7342,4800.00
7343,0.00
7344,80.00
7345,4800.00
7346,4800.00
7347,4800.00
7348,4800.00
7349,0.00
7350,0.00
7351,3040.00
7352,4800.00
7353,4720.00
7354,4720.00
7355,4800.00
7356,0.00
7357,80.00
7358,0.00
7359,4800.00
7360,4800.00
7361,4720.00
7362,4800.00
7363,0.00
7364,80.00
7365,4800.00
7366,4720.00
7367,4800.00
7368,4720.00
7369,4800.00
7370,4720.00
7371,4800.00
7372,0.00
7373,80.00
7374,4800.00
7375,4800.00
7376,4720.00
7377,4800.00
7378,4800.00
7379,80.00
7380,0.00
7381,4800.00
7382,4720.00
7383,4720.00
7384,4800.00
7385,4720.00
7386,4720.00
7387,0.00
7388,80.00
7389,4800.00
7390,4720.00
7391,4720.00
7392,4720.00
7393,4800.00
7394,4720.00
7395,4800.00
7396,4800.00
7397,4800.00
7398,4720.00
7399,4800.00
7400,3040.00
7401,80.00
7402,160.00
7403,4800.00
7404,4800.00
7405,4800.00
7406,4720.00
7407,4800.00
7408,4800.00
7409,0.00
7410,80.00
7411,80.00
7412,4800.00
7413,4800.00
7414,4800.00
7415,4800.00
7416,4720.00
7417,0.00
7418,0.00
7419,0.00
7420,4880.00
7421,4800.00
7422,4800.00
7423,4800.00
7424,4800.00
7425,4720.00
7426,0.00
7427,0.00
7428,4800.00
7429,4800.00
7430,4800.00
7431,4800.00
7432,4800.00
7433,4720.00
7434,4800.00
7435,4800.00
7436,4720.00
7437,4800.00
7438,4800.00
7439,4720.00
7440,4800.00
7441,4800.00
7442,4720.00
7443,4720.00
7444,4800.00
7445,4720.00
7446,4800.00
7447,4720.00
7448,4720.00
7449,4720.00
7450,4720.00
7451,0.00
7452,0.00
7453,80.00
7454,4720.00
7455,4800.00
7456,4720.00
7457,4800.00
7458,4800.00
7459,4800.00
7460,4800.00
7461,4720.00
7462,4800.00
7463,4800.00
7464,4800.00
7465,4880.00
7466,4800.00
7467,4720.00
7468,4720.00
7469,4720.00
7470,4720.00
7471,4800.00
7472,4800.00
7473,4880.00
7474,4800.00
7475,4800.00
7476,80.00
7477,80.00
7478,4720.00
7479,4800.00
7480,4720.00
7481,4800.00
7482,4800.00
7483,0.00
7484,160.00
7485,160.00
7486,4800.00
7487,4800.00
7488,4720.00
7489,4800.00
7490,4720.00
7491,4800.00
7492,4800.00
7493,4800.00
7494,4800.00
7495,0.00
7496,80.00
7497,4800.00
7498,4800.00
7499,4800.00
7500,4720.00
7501,4800.00
7502,80.00
7503,80.00
7504,0.00
7505,4800.00
7506,4800.00
7507,4800.00
7508,4800.00
7509,4720.00
7510,4800.00
7511,4800.00
7512,4800.00
7513,4800.00
7514,4800.00
7515,4800.00
7516,4800.00
7517,4720.00
7518,4800.00
7519,4720.00
7520,160.00
7521,80.00
7522,4720.00
7523,4800.00
7524,4800.00
7525,4720.00
7526,4800.00
7527,4640.00
7528,4720.00
7529,4720.00
7530,4800.00
7531,4800.00
7532,4720.00
7533,4800.00
7534,4720.00
7535,4720.00
7536,4800.00
7537,0.00
7538,80.00
7539,4800.00
7540,4800.00
7541,4720.00
7542,4800.00
7543,4800.00
7544,4800.00
7545,4720.00
7546,4800.00
7547,4800.00
7548,160.00
7549,80.00
7550,4800.00
7551,4800.00
7552,4800.00
7553,4800.00
7554,0.00
7555,0.00
7556,80.00
7557,4800.00
7558,4800.00
7559,4720.00
7560,4720.00
7561,0.00
7562,80.00
7563,160.00
7564,4720.00
7565,4720.00
7566,4800.00
7567,4800.00
7568,4800.00
7569,4800.00
7570,4800.00
7571,4800.00
7572,4720.00
7573,4720.00
7574,4720.00
7575,4800.00
7576,4800.00
7577,0.00
7578,80.00
7579,80.00
7580,4800.00
7581,4800.00
7582,4800.00
7583,4800.00
7584,4800.00
7585,4800.00
7586,4720.00
7587,4800.00
7588,4800.00
7589,4720.00
7590,4800.00
7591,80.00
7592,80.00
7593,4800.00
7594,4800.00
7595,4800.00
7596,4720.00
7597,4720.00
7598,4640.00
7599,0.00
7600,0.00
7601,4720.00
7602,4720.00
7603,4800.00
7604,4720.00
7605,4720.00
7606,4800.00
7607,4800.00
7608,4720.00
7609,4720.00
7610,4800.00
7611,4800.00
7612,4800.00
7613,4800.00
7614,4800.00
7615,4800.00
7616,4720.00
7617,0.00
7618,80.00
7619,4800.00
7620,4800.00
7621,4720.00
7622,4720.00
7623,4800.00
7624,4800.00
7625,80.00
7626,160.00
7627,80.00
7628,4800.00
7629,4800.00
7630,4800.00
7631,4720.00
7632,4720.00
7633,4800.00
7634,4720.00
7635,4640.00
7636,4800.00
7637,4800.00
7638,4720.00
7639,4720.00
7640,4720.00
7641,4800.00
7642,4800.00
7643,0.00
7644,0.00
7645,4800.00
7646,4720.00
7647,4800.00
7648,4800.00
7649,4800.00
7650,4800.00
7651,4720.00
7652,4640.00
7653,4800.00
7654,4800.00
7655,4800.00
7656,4800.00
7657,4720.00
7658,4800.00
7659,4800.00
7660,4720.00
7661,0.00
7662,80.00
7663,0.00
7664,4800.00
7665,4800.00
7666,4800.00
7667,4800.00
7668,4800.00
7669,0.00
7670,80.00
7671,4800.00
7672,4800.00
7673,4800.00
7674,4800.00
7675,4720.00
7676,4800.00
7677,4800.00
7678,4800.00
7679,4800.00
7680,4800.00
7681,4800.00
7682,4640.00
7683,4720.00
7684,4800.00
7685,4800.00
7686,4720.00
7687,4640.00
7688,4800.00
7689,4720.00
7690,4800.00
7691,4800.00
7692,4800.00
7693,80.00
7694,80.00
7695,4880.00
7696,4800.00
7697,4720.00
7698,4800.00
7699,4720.00
7700,4720.00
7701,4720.00
7702,4720.00
7703,4800.00
7704,4800.00
7705,4800.00
7706,4720.00
7707,4800.00
7708,4800.00
7709,320.00
7710,80.00
7711,80.00
7712,4800.00
7713,4800.00
7714,4800.00
7715,4720.00
7716,80.00
7717,80.00
7718,4720.00
7719,4720.00
7720,4720.00
7721,4720.00
7722,4800.00
7723,4640.00
7724,0.00
7725,80.00
7726,0.00
7727,4800.00
7728,4800.00
7729,4720.00
7730,4800.00
7731,4640.00
7732,4720.00
7733,4720.00
7734,4800.00
7735,0.00
7736,80.00
7737,4800.00
7738,4800.00
7739,4800.00
7740,4800.00
7741,4800.00
7742,4720.00
7743,4800.00
7744,4800.00
7745,4800.00
7746,4800.00
7747,4800.00
7748,4800.00
7749,4800.00
7750,4720.00
7751,4720.00
7752,4720.00
7753,0.00
7754,0.00
7755,4720.00
7756,4720.00
7757,4800.00
7758,4720.00
7759,4720.00
7760,80.00
7761,160.00
7762,4800.00
7763,4800.00
7764,4720.00
7765,4720.00
7766,4800.00
7767,4800.00
7768,4800.00
7769,4720.00
7770,4800.00
7771,4640.00
7772,4800.00
7773,4800.00
7774,4800.00
7775,4720.00
7776,4720.00
7777,4720.00
7778,4720.00
7779,4800.00
7780,4800.00
7781,4800.00
7782,4720.00
7783,4800.00
7784,4800.00
7785,4720.00
7786,4800.00
7787,4720.00
7788,4800.00
7789,4720.00
7790,4800.00
7791,4720.00
7792,4640.00
7793,4720.00
7794,4800.00
7795,80.00
7796,80.00
7797,4800.00
7798,4720.00
7799,4640.00
7800,4800.00
7801,4800.00
7802,4800.00
7803,4800.00
7804,4800.00
7805,80.00
7806,80.00
7807,0.00
7808,4800.00
7809,4720.00
7810,4800.00
7811,4720.00
7812,4800.00
7813,4800.00
7814,0.00
7815,160.00
7816,80.00
7817,4800.00
7818,4800.00
7819,4800.00
7820,4640.00
7821,4800.00
7822,4720.00
7823,4640.00
7824,4800.00
7825,0.00
7826,80.00
7827,80.00
7828,4720.00
7829,4800.00
7830,4720.00
7831,4720.00
7832,4800.00
7833,4720.00
7834,4800.00
7835,4720.00
7836,4800.00
7837,4720.00
7838,4720.00
7839,4720.00
7840,4720.00
7841,0.00
7842,0.00
7843,4800.00
7844,4800.00
7845,4720.00
7846,4800.00
7847,4800.00
7848,4800.00
7849,4800.00
7850,4720.00
7851,4800.00
7852,4800.00
7853,0.00
7854,80.00
7855,4800.00
7856,4720.00
7857,4800.00
7858,4800.00
7859,4800.00
7860,0.00
7861,0.00
7862,4720.00
7863,4800.00
7864,4800.00
7865,4800.00
7866,4720.00
7867,4800.00
7868,4800.00
7869,4800.00
7870,4800.00
7871,4800.00
7872,4720.00
7873,4800.00
7874,4800.00
7875,4800.00
7876,160.00
7877,0.00
7878,4720.00
7879,4800.00
7880,4880.00
7881,4800.00
7882,4800.00
7883,4720.00
7884,4800.00
7885,4800.00
7886,4720.00
7887,4720.00
7888,4720.00
7889,80.00
7890,80.00
7891,80.00
7892,4720.00
7893,4800.00
7894,4800.00
7895,4800.00
7896,4800.00
7897,4800.00
7898,4800.00
7899,240.00
7900,80.00
7901,0.00
7902,4800.00
7903,4800.00
7904,4720.00
7905,4640.00
7906,4640.00
7907,4800.00
7908,0.00
7909,80.00
7910,80.00
7911,4720.00
7912,4880.00
7913,4800.00
7914,4800.00
7915,4720.00
7916,4640.00
7917,4720.00
7918,4720.00
7919,4720.00
7920,4720.00
7921,4720.00
7922,4800.00
7923,4800.00
7924,4800.00
7925,4800.00
7926,4880.00
7927,4800.00
7928,4720.00
7929,4720.00
7930,4800.00
7931,4800.00
7932,4720.00
7933,4800.00
7934,4640.00
7935,4800.00
7936,4800.00
7937,4800.00
7938,4720.00
7939,4720.00
7940,4640.00
7941,4720.00
7942,4720.00
7943,0.00
7944,0.00
7945,2160.00
7946,4800.00
7947,4800.00
7948,4800.00
7949,4720.00
7950,4800.00
7951,4800.00
7952,4800.00
7953,4800.00
7954,4800.00
7955,4800.00
7956,4800.00
7957,4800.00
7958,4800.00
7959,4800.00
7960,4800.00
7961,4800.00
7962,4800.00
7963,4800.00
7964,4800.00
7965,4800.00
7966,4800.00
7967,4800.00
7968,4720.00
7969,4800.00
7970,4800.00
7971,4800.00
7972,4800.00
7973,4800.00
7974,4800.00
7975,4800.00
7976,4800.00
7977,4800.00
7978,4800.00
7979,4800.00
7980,4800.00
7981,4720.00
7982,4800.00
7983,4800.00
7984,4800.00
7985,4800.00
7986,4720.00
7987,4800.00
7988,4800.00
7989,4880.00
7990,4720.00
7991,4880.00
7992,4800.00
7993,4800.00
7994,4720.00
7995,4800.00
7996,4800.00
7997,4880.00
7998,4800.00
7999,4800.00
